evt,grp,lnk,attendees,maploc,city,subcity,state,street,subcity_lat,subcity_lng,city_id
Walk in Watervliet ,"Walk for Fun, Fitness and Friendship",https://www.meetup.com/WALK-FOR-FUN-FITNESS-AND-FRIENDSHIP/events/275674683,12,https://www.google.com/maps/search/api=1&query=595+Broadway%2C+Menands%2C+NY%2C+12204%2C+us,Albany,Menands,NY,595 Broadway,42.705978,-73.71333299999999,57
Watervliet Futsal (Soccer) | Fridays 5:30PM,Capital District Sports Pick-up Games,https://www.meetup.com/Capital-Region-Outdoor-Pick-up-Games/events/275794209,1,https://www.google.com/maps/search/api=1&query=42.724010%2C-73.702751,Albany,Watervliet,NY,1300 2nd Ave,42.7300784,-73.70122990000002,57
French Conversation Table,Language Enthusiasts of the Capital Region,https://www.meetup.com/Language-Enthusiasts-of-the-Capital-Region/events/275288303,9,https://www.google.com/maps/search/api=1&query=42.753143%2C-73.781265,Albany,Latham,NY,3 Lear Jet Lane Suite 102A,42.752078000000004,-73.779801,57
Tuesday Knight Gaming!,Albany Game Knights,https://www.meetup.com/Albany-Game-Knight/events/275733881,1,https://www.google.com/maps/search/api=1&query=42.695354%2C-73.846321,Albany,Albany,NY,161 Washington Ave Ext,42.698334,-73.850463,57
Open Boardgame Nite in Albany,Capital Region Game Enthusiasts,https://www.meetup.com/CapitalRegionGameEnthusiasts/events/275756293,1,https://www.google.com/maps/search/api=1&query=1238+Central+Avenue%2C+Albany%2C+NY%2C+us,Albany,Albany,NY,1238 Central Avenue,42.5986896,-73.9843997,57
The Prophet Jeremiah,Capital District Bible Study,https://www.meetup.com/Captial-District-Bible-Study/events/275736846,1,https://www.google.com/maps/search/api=1&query=42.712749%2C-73.828018,Albany,Albany,NY,1510 Central Ave Suite 107,42.7133734,-73.82793620000001,57
Yahtzee game day at Panera Bread on Wolf Road,Capital District Social,https://www.meetup.com/capital-district-social/events/275790670,3,https://www.google.com/maps/search/api=1&query=Panera+Bread%2C+65+Wolf+Rd+%23100%2C+Colonie%2C+NY%2C+12205%2C+us&query_place_id=ChIJD2esj54M3okR0u7YmKrsz00,Albany,Colonie,NY,65 Wolf Rd #100,42.713407600000004,-73.81389709999999,57
Drive-In Movie Night Series,JCFamilies,https://www.meetup.com/JCFamilies/events/275750360,8,https://www.google.com/maps/search/api=1&query=107+Morgan+St%2C+107+Morgan+St%2C+Jersey+City%2C+NJ%2C+07302%2C+us&query_place_id=ChIJdRGHOaxQwokRBoZblxPrgUM,Staten Island,Jersey City,NJ,107 Morgan St,40.71979,-74.038622,58
Bayonne Book Club Meetup - Bad Monkey by Carl Hiaasen,Bayonne Book Club - The Life I Left Behind by Colette McBeth,https://www.meetup.com/Bayonne-Book-Club/events/275758392,1,https://www.google.com/maps/search/api=1&query=1075+Broadway%2C+Bayonne%2C+NJ%2C+07002%2C+us,Staten Island,Bayonne,NJ,1075 Broadway,40.6667697,-74.1154202,58
Singalong and Story Time for Kids,Family fun in Brooklyn,https://www.meetup.com/Family-fun-in-Brooklyn/events/275769551,1,https://www.google.com/maps/search/api=1&query=40.661053%2C-73.993462,Staten Island,Brooklyn,NY,695 5th Ave,40.6501038,-73.9495823,59
Storytime at Columbus Library,Midtown Mamas,https://www.meetup.com/Midtown-Mamas/events/275726908,0,https://www.google.com/maps/search/api=1&query=742+10th+Ave+%28between+50+and+51+Sts.%2C+New+York%2C+NY%2C+us,Staten Island,New York,NY,742 10th Ave (between 50 and 51 Sts.,40.766684000000005,-73.996493,59
Mini Stand Up Comedy Show,Park Slope Out Door Comedy,https://www.meetup.com/Brooklyn-Comedy-and-Dessert/events/275577009,3,https://www.google.com/maps/search/api=1&query=40.668129%2C-73.986946,Staten Island,Brooklyn,NY,471 5th Ave,40.6501038,-73.9495823,59
Secrets of Healthy Indian cooking--Learn from Mukti,Mukti's Kitchen,https://www.meetup.com/MuktisKitchen/events/275795016,1,https://www.google.com/maps/search/api=1&query=816+Beverley+Road%2C+Brooklyn%2C+NY%2C+11218%2C+us,Staten Island,Brooklyn,NY,816 Beverley Road,40.643516,-73.971522,59
Vegan Trifecta in Greenpoint,NYC Vegans,https://www.meetup.com/nycvegans/events/269358168,95,https://www.google.com/maps/search/api=1&query=40.723590%2C-73.950500,Staten Island,Brooklyn,NY,620 Manhattan Ave,40.6979098,-73.9991942,59
Write-In!,Staten Island Writers,https://www.meetup.com/StatenIsland-Writers/events/275733509,1,https://www.google.com/maps/search/api=1&query=Barnes+%26+Noble%2C+2655+Richmond+Ave+Suite+1590%2C+Staten+Island%2C+NY%2C+10314%2C+us&query_place_id=ChIJCUcr0WRMwokRhT01xPEZBTo,Staten Island,Staten Island,NY,2655 Richmond Ave Suite 1590,40.5827357,-74.165911,59
The Cornwall Writers' Circle,The Cornwall Writers Circle,https://www.meetup.com/The-Cornwall-Writers-Circle/events/275736365,4,https://www.google.com/maps/search/api=1&query=40.742947%2C-73.984604,Staten Island,New York,NY,See Description Box for,40.867384,-73.926406,59
Shut Up & Write! East Village/Lower East Side,Shut Up & Write! NYC,https://www.meetup.com/shutupandwriteNYC/events/275778873,1,https://www.google.com/maps/search/api=1&query=40.723694%2C-73.987831,Staten Island,New York,NY,26 1st Avenue,40.7587979,-73.96234270000001,59
Mnemophrenia by Eirini Konstantinidou,Oddball Cinema,https://www.meetup.com/Oddball-Cinema/events/274644312,4,https://www.google.com/maps/search/api=1&query=40.713417%2C-74.011930,Staten Island,New York,NY,250 Greenwich St Floor 46,40.7134054,-74.012074,59
Bayonne Bridge Singles Dog Walk,Bayonne Singles With Four Pawed Pals,https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,2,https://www.google.com/maps/search/api=1&query=40.652687%2C-74.135208,Staten Island,Bayonne,NJ,185 John F. Kennedy Blvd,40.65246,-74.135277,58
AWOL - After Work Origami Lovers,OMG NYC (Origami Meetup Group! NYC),https://www.meetup.com/omgnyc/events/275779873,1,https://www.google.com/maps/search/api=1&query=40.747787%2C-73.993164,Staten Island,New York,NY,330 7th Ave,40.7399925,-73.99837070000001,59
January Book Club (The Chicken Sisters by KJ DellAntonia),Explore Syracuse,https://www.meetup.com/explore-syracuse/events/275189940,4,https://www.google.com/maps/search/api=1&query=TBD%2C+Syracuse%2C+NY%2C+us,Syracuse,Syracuse,NY,TBD,43.0481221,-76.1474244,60
Craft Beer Meet and Greet: The Evergreen,Salt City Collective,https://www.meetup.com/Salt-City-Collective/events/275716531,2,https://www.google.com/maps/search/api=1&query=43.050720%2C-76.151253,Syracuse,Syracuse,NY,125 East Water Street,43.0502951,-76.14947629999999,60
Toastmasters Good Morning Syracuse Weekly Rendezvous - NOW ONLINE!,Good Morning Syracuse Toastmasters Meetup,https://www.meetup.com/Good-Morning-Syracuse-Toastmasters-Meetup/events/275745516,4,https://www.google.com/maps/search/api=1&query=43.044697%2C-76.149933,Syracuse,Syracuse,NY,235 Harrison Street,43.0445888,-76.1499365,60
Destination Writing,Meetups @ Coworking spaces in Syracuse,https://www.meetup.com/SyracuseCoWorks/events/275755736,2,https://www.google.com/maps/search/api=1&query=TBD%2C+Syracuse%2C+NY%2C+us,Syracuse,Syracuse,NY,TBD,43.0481221,-76.1474244,60
 An In-Depth Look at John's Gospel,Hudson Valley Independent Catholics,https://www.meetup.com/Hudson-Valley-Independent-Catholics/events/275735054,1,https://www.google.com/maps/search/api=1&query=1491+U.S.+9%2C+Wappingers+Falls%2C+ny%2C+12590%2C+us,Poughkeepsie,Wappingers Falls,NY,1491 U.S. 9,41.5965635,-73.9112103,61
"Poughkeepsie, NY: Arlington Rotary TM, Online Meeting",Public Speaking/Leadership in NY by District 53 Toastmasters,https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275703116,1,https://www.google.com/maps/search/api=1&query=41.722561%2C-73.932465,Poughkeepsie,Poughkeepsie,NY,3399 North Rd,41.706553899999996,-73.9283672,61
Beginners Tai Chi Class,The Westchester Tai Chi Meetup Group,https://www.meetup.com/taichi-118/events/275789258,3,https://www.google.com/maps/search/api=1&query=101+Pondfield+Road+West%2C+2nd+Floor%2C+Bronxville%2C+NY%2C+10708%2C+us,Yonkers,Bronxville,NY,"101 Pondfield Road West, 2nd Floor",40.93815,-73.83208,62
Sunday Run - Tenafly - meet Federico,Palisades Running Club,https://www.meetup.com/Palisades-Running-Club/events/275426510,9,https://www.google.com/maps/search/api=1&query=40.928574%2C-73.970856,Yonkers,tenafly,NJ,Jefferson and virgiinia street ,40.930454,-73.971203,63
Beach Volleyball Downtown Monday,Volleyball NYC,https://www.meetup.com/meetup-group-HrEHXOPJ/events/275713776,1,https://www.google.com/maps/search/api=1&query=Pier+25+Hudson+River+Greenway%2C+New+York%2C+NY%2C+us,Yonkers,New York,NY,Pier 25 Hudson River Greenway,40.7461415,-74.0082847,62
Winchester Wednesdays,Pioneer Shooting Center / RT Smoke-n-Guns,https://www.meetup.com/Pioneer-Shooting-Center-RT-Smoke-n-Guns/events/275755754,2,https://www.google.com/maps/search/api=1&query=2+South+Sixth+Avenue%2C+Mount+Vernon%2C+NY%2C+us,Yonkers,Mount Vernon,NY,2 South Sixth Avenue,40.911145,-73.83895600000001,62
HHRG Lighthouse Run,Hamilton Heights Running Group (HHRG),https://www.meetup.com/Hamilton-Heights-Running-Group/events/275722778,1,https://www.google.com/maps/search/api=1&query=40.828545%2C-73.945389,Yonkers,New York,NY,Northwest Corner,40.710854499999996,-73.79325250000001,62
Socrates Cafe,"Socrates Cafe of Teaneck, NJ",https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,5,https://www.google.com/maps/search/api=1&query=40.888088%2C-74.026237,Yonkers,Teaneck,NJ,687 Larch Ave,40.8976,-74.01597,63
Westchester Choral Artists,Westchester Choral Artists,https://www.meetup.com/meetup-group-cNnMqDAv/events/275780030,1,https://www.google.com/maps/search/api=1&query=Upstream+Gallery%2C+8+Main+St%2C+Hastings-On-Hudson%2C+NY%2C+10706%2C+us&query_place_id=ChIJuf4Dm_PswokRuYKvzTGBAus,Yonkers,Hastings-On-Hudson,NY,8 Main St,40.9946622,-73.8785922,62
COME TO A CONTEMPORARY ART EXHIBITION RECEPTION!,Scarsdale Contemporary Art Meetup,https://www.meetup.com/Scarsdale-Contemporary-Art-Meetup/events/275789835,3,https://www.google.com/maps/search/api=1&query=40.988850%2C-73.807510,Yonkers,Scarsdale,NY,37 Popham Rd,40.988661,-73.807422,62
TUESDAY MASH! Social Dance Party in Edgewater NJ (Open Level),"Latin Dance Parties & Events in Bergen County, NJ!!!!",https://www.meetup.com/Ballroom-Latin-Social-Group-Edgewater/events/275737276,1,https://www.google.com/maps/search/api=1&query=40.828796%2C-73.972725,Yonkers,Edgewater,NJ,986 River Road,40.827044799999996,-73.97569399999999,63
Zen Meditation,The Three Jewels Zen Buddhist Meetup,https://www.meetup.com/Binghamton-Zen-Buddhism-Meetup/events/275778156,1,https://www.google.com/maps/search/api=1&query=30+Main+Street%2C+Binghamton%2C+NY%2C+13905%2C+us,Binghamton,Binghamton,NY,30 Main Street,42.096968,-75.91434100000001,64
Beginners Tai Chi Class,The Westchester Tai Chi Meetup Group,https://www.meetup.com/taichi-118/events/275789258,3,https://www.google.com/maps/search/api=1&query=101+Pondfield+Road+West%2C+2nd+Floor%2C+Bronxville%2C+NY%2C+10708%2C+us,New Rochelle,Bronxville,NY,"101 Pondfield Road West, 2nd Floor",40.93815,-73.83208,65
Westchester Toastmasters Meetings,Westchester Toastmasters,https://www.meetup.com/meetup-group-EntkSMxo/events/275735155,1,https://www.google.com/maps/search/api=1&query=350+Main+St%2C+350+Main+St%2C+White+Plains%2C+NY%2C+10601%2C+us&query_place_id=ChIJ1x_AiC2UwokROGKZXoa7Hl4,New Rochelle,White Plains,NY,350 Main St,41.0339862,-73.76290970000001,65
NEW TIME - We are meeting virtually  White Plains Thurs am Master Networks 7am,NY Master Networks,https://www.meetup.com/Master-Networks-New-York-Western-CT-Region/events/275767109,1,https://www.google.com/maps/search/api=1&query=41.033985%2C-73.762909,New Rochelle,White Plains,NY,777 Westchester Ave Ground Floor,41.0256529,-73.8270782,65
Open Rehearsal:  Saratoga Soundtrack Chorus,A Cappella Singers and Vocalists of Upstate NY,https://www.meetup.com/ACappellaSingersofUpstateNY/events/275714334,1,https://www.google.com/maps/search/api=1&query=50+Pine+Rd%2C+Saratoga+Springs%2C+NY%2C+us,Saratoga Springs,Saratoga Springs,NY,50 Pine Rd,43.08217929999999,-73.7853915,66
Beginners Tai Chi Class,The Westchester Tai Chi Meetup Group,https://www.meetup.com/taichi-118/events/275789258,3,https://www.google.com/maps/search/api=1&query=101+Pondfield+Road+West%2C+2nd+Floor%2C+Bronxville%2C+NY%2C+10708%2C+us,Mount Vernon,Bronxville,NY,"101 Pondfield Road West, 2nd Floor",40.93815,-73.83208,67
"thelovemaze.com Singles Walk In Neighborhood Parks, COVID Stress-Relief",The LoveMaze Date Nights,https://www.meetup.com/LoveMaze/events/275754775,1,https://www.google.com/maps/search/api=1&query=40.806072%2C-73.958540,Mount Vernon,New York,NY,Morningside Dr,42.719382,-73.936503,67
"thelovemaze.com Singles Walk In Neighborhood Parks, COVID Stress-Relief",Romantic Food+Cooking+Drink+Art,https://www.meetup.com/Romantic-Cooking-Club/events/275793889,1,https://www.google.com/maps/search/api=1&query=40.806072%2C-73.958540,Mount Vernon,New York,NY,Morningside Dr,42.719382,-73.936503,67
   Fort Tryon,The 4th Ave Brooklyn Russian Language Meetup Group,https://www.meetup.com/Russian-Brooklyn/events/275753024,7,https://www.google.com/maps/search/api=1&query=805+Ft.+Washington+Ave%2C+New+York%2C+NY%2C+10040%2C+us,Mount Vernon,New York,NY,805 Ft. Washington Ave Margaret Corbin Circle,40.86294,-73.932739,67
Westchester Choral Artists,Westchester Choral Artists,https://www.meetup.com/meetup-group-cNnMqDAv/events/275780030,1,https://www.google.com/maps/search/api=1&query=Upstream+Gallery%2C+8+Main+St%2C+Hastings-On-Hudson%2C+NY%2C+10706%2C+us&query_place_id=ChIJuf4Dm_PswokRuYKvzTGBAus,Mount Vernon,Hastings-On-Hudson,NY,8 Main St,40.9946622,-73.8785922,67
Unique Art,Artists Meetup,https://www.meetup.com/Artists-Meetup/events/275725701,2,https://www.google.com/maps/search/api=1&query=40.797600%2C-73.941902,Mount Vernon,New York,NY,158 E. 115th Street,40.797765000000005,-73.94195500000001,67
Friday Gardening with Friends of Morningside Park (Harlem),Morningside Park Gardeners,https://www.meetup.com/meetup-group-tTovdbDW/events/275787544,1,https://www.google.com/maps/search/api=1&query=40.802601%2C-73.959007,Mount Vernon,New York,NY,Morningside Dr,42.719382,-73.936503,67
The Truth About Covid 19 Vaccines and Health Freedom,"Queens Libertarians (Founded October 6, 1994)",https://www.meetup.com/QueensLibertarians/events/275753509,1,https://www.google.com/maps/search/api=1&query=40.789234%2C-73.813416,Mount Vernon,WHITESTONE,NY,150-11 14th Avenue,40.7883333,-73.815,67
COME TO A CONTEMPORARY ART EXHIBITION RECEPTION!,Scarsdale Contemporary Art Meetup,https://www.meetup.com/Scarsdale-Contemporary-Art-Meetup/events/275789835,3,https://www.google.com/maps/search/api=1&query=40.988850%2C-73.807510,Mount Vernon,Scarsdale,NY,37 Popham Rd,40.988661,-73.807422,67
Creating Art,The New York City Crochet/Knitting Meetup Group,https://www.meetup.com/crochet-471/events/275725738,3,https://www.google.com/maps/search/api=1&query=East+Harlem+Neighborhood+Health+Action+Center%2C+158+E+115th+St%2C+New+York%2C+NY%2C+10029%2C+us&query_place_id=ChIJcdWICQb2wokR5p1lcQLBd9I,Mount Vernon,New York,NY,158 E 115th St,40.797765000000005,-73.94195500000001,67
Westchester Toastmasters Meetings,Westchester Toastmasters,https://www.meetup.com/meetup-group-EntkSMxo/events/275735155,1,https://www.google.com/maps/search/api=1&query=350+Main+St%2C+350+Main+St%2C+White+Plains%2C+NY%2C+10601%2C+us&query_place_id=ChIJ1x_AiC2UwokROGKZXoa7Hl4,Mount Vernon,White Plains,NY,350 Main St,41.0339862,-73.76290970000001,67
NEW TIME - We are meeting virtually  White Plains Thurs am Master Networks 7am,NY Master Networks,https://www.meetup.com/Master-Networks-New-York-Western-CT-Region/events/275767109,1,https://www.google.com/maps/search/api=1&query=41.033985%2C-73.762909,Mount Vernon,White Plains,NY,777 Westchester Ave Ground Floor,41.0256529,-73.8270782,67
French Conversation Table,Language Enthusiasts of the Capital Region,https://www.meetup.com/Language-Enthusiasts-of-the-Capital-Region/events/275288303,9,https://www.google.com/maps/search/api=1&query=42.753143%2C-73.781265,Schenectady,Latham,NY,3 Lear Jet Lane Suite 102A,42.752078000000004,-73.779801,68
Open Rehearsal: Come Sing with the Electric City Chorus,A Cappella Singers and Vocalists of Upstate NY,https://www.meetup.com/ACappellaSingersofUpstateNY/events/275736451,1,https://www.google.com/maps/search/api=1&query=42.807575%2C-73.916138,Schenectady,Schenectady,NY,811 N Brandywine Ave,42.803593299999996,-73.92305470000001,68
Tuesday Knight Gaming!,Albany Game Knights,https://www.meetup.com/Albany-Game-Knight/events/275733881,1,https://www.google.com/maps/search/api=1&query=42.695354%2C-73.846321,Schenectady,Albany,NY,161 Washington Ave Ext,42.698334,-73.850463,68
The Prophet Jeremiah,Capital District Bible Study,https://www.meetup.com/Captial-District-Bible-Study/events/275736846,1,https://www.google.com/maps/search/api=1&query=42.712749%2C-73.828018,Schenectady,Albany,NY,1510 Central Ave Suite 107,42.7133734,-73.82793620000001,68
Quilling White Owl ($15 cost),Quilling & Other Craft Classes with Stacey,https://www.meetup.com/Quilling-Classes-with-Stacey/events/275063806,1,https://www.google.com/maps/search/api=1&query=Panera+Bread%2C+601+Troy+Schenectady+Rd%2C+Latham%2C+NY%2C+12110%2C+us&query_place_id=ChIJlx5TNMYN3okR2LJgUFK_3Yc,Schenectady,Latham,NY,601 Troy Schenectady Rd,42.7429358,-73.7468142,68
Yahtzee game day at Panera Bread on Wolf Road,Capital District Social,https://www.meetup.com/capital-district-social/events/275790670,3,https://www.google.com/maps/search/api=1&query=Panera+Bread%2C+65+Wolf+Rd+%23100%2C+Colonie%2C+NY%2C+12205%2C+us&query_place_id=ChIJD2esj54M3okR0u7YmKrsz00,Schenectady,Colonie,NY,65 Wolf Rd #100,42.713407600000004,-73.81389709999999,68
Tuesday Meetings at Panera by Smithhaven Mall,Centereach French Club of Long Island,https://www.meetup.com/Centereach-French-Club-of-Long-Island/events/275735377,1,https://www.google.com/maps/search/api=1&query=143+Alexander+Avenue%2C+Lake+Grove%2C+NY%2C+11755%2C+us,Brentwood,Lake Grove,NY,143 Alexander Avenue,40.8131521,-73.922721,69
Come on down to sing!,Harbormen Chorus Setauket Singing Meetup,https://www.meetup.com/Harbormen-Mens-Chorus-Setauket-NY-Singing-Group/events/275715757,1,https://www.google.com/maps/search/api=1&query=40.852371%2C-73.129982,Brentwood,Stony Brook,NY,380 Nicholls Rd,40.756268,-73.374346,69
2/22/21 Cafe' Havana 6PM Monday,Suffolk County Republican Club,https://www.meetup.com/SuffolkRepublicans/events/275699001,3,https://www.google.com/maps/search/api=1&query=944+W+Jericho+Turnpike%2C+944+W+Jericho+Turnpike%2C+Smithtown%2C+NY%2C+11787%2C+us&query_place_id=ChIJR8JOMpw66IkRpTcT56MI3SI,Brentwood,Smithtown,NY,944 W Jericho Turnpike,40.8478364,-73.2461559,69
