state,city,category,event_name,group_name,attendees,event_link,lat,lng,population
PA,Philadelphia,Career & Business,"LBNA - BENSALEM, PA MEETS EVERY TUESDAY 12:30PM -01:30PM",Lower Bucks Networking Association Meetup Group,1,https://www.meetup.com/Lower-Bucks-Networking-Association-Meetup-Group/events/275867314,40.0077,-75.1339,5649300
PA,Philadelphia,Career & Business,Le Tip of Ambler ONLINE Business Meeting,Le Tip of Ambler,1,https://www.meetup.com/Le-Tip-of-Ambler/events/275908017,40.0077,-75.1339,5649300
PA,Philadelphia,Career & Business,Free Hard Networking Group w/ 26 Members - Looking For New Members,Lower Bucks Business Connections,1,https://www.meetup.com/Lower-Bucks-Business-Connections/events/275863236,40.0077,-75.1339,5649300
PA,Philadelphia,Career & Business,NE Philly -* Virtual mtg-Speeches made FUN-Guests Welcome.Toastmasters club,King of Prussia Area Toastmasters Clubs,1,https://www.meetup.com/King-of-Prussia-Area-Toastmasters-Clubs/events/275875778,40.0077,-75.1339,5649300
PA,Philadelphia,Career & Business,NE Philly -* Virtual mtg-Speeches made FUN-Guests Welcome.Toastmasters,Trenton NJ Area Toastmasters Clubs,1,https://www.meetup.com/Trenton-NJ-Area-Toastmasters-Clubs/events/275875780,40.0077,-75.1339,5649300
PA,Philadelphia,Career & Business,INP - Chestnut Hill Weekly Meeting,Innovative Networking Professionals (INP) - Chestnut Hill,2,https://www.meetup.com/Innovative-Networking-Professionals-INP-Chestnut-Hill/events/275858360,40.0077,-75.1339,5649300
PA,Philadelphia,Career & Business,Lets Meetup to discuss current business ventures,Philadelphia Region Investing Meetup,1,https://www.meetup.com/Philadelphia-Investing-Meetup/events/275896231,40.0077,-75.1339,5649300
PA,Philadelphia,Career & Business,INP - South Philly Weekly Meeting,Innovative Networking Professionals (INP) - South Philly,2,https://www.meetup.com/Innovative-Networking-Professionals-INP-South-Philly/events/275890405,40.0077,-75.1339,5649300
PA,Philadelphia,Career & Business,Join fellow Moguls for 'Deal or no Deal'!,The Philadelphia Apartments Network (PAN),2,https://www.meetup.com/PhillyApartments/events/271341889,40.0077,-75.1339,5649300
PA,Pittsburgh,Outdoors & Adventure,Sunday Schenley Park,Pittsburgh Walking Meetup Group,7,https://www.meetup.com/pittsburgh-walking-meetup-group/events/275660581,40.4396,-79.9762,1703266
PA,Pittsburgh,Outdoors & Adventure,Big Free Yoga,ASCEND Pittsburgh Meetup,7,https://www.meetup.com/meetup-group-pHMiaYBJ/events/275156106,40.4396,-79.9762,1703266
PA,Pittsburgh,Outdoors & Adventure,TRIC Sunday Morning Social City Skate,Skate Pittsburgh - Three Rivers Inline Club (TRIC),3,https://www.meetup.com/Pittsburgh-Three-Rivers-Inline-Club/events/275823284,40.4396,-79.9762,1703266
PA,Pittsburgh,Tech,Creation Labs Meet Up ,Creation Labs Meet Up,2,https://www.meetup.com/creation-labs-meet-up/events/275825602,40.4396,-79.9762,1703266
PA,Pittsburgh,Health & Wellness,The Art & Science of Forming and Breaking Habits,Pittsburgh's Premiere Personal Development Group,2,https://www.meetup.com/pittsburghpersonaldevelopment/events/275685980,40.4396,-79.9762,1703266
PA,Pittsburgh,Health & Wellness,Breathe Fire into this New Year with Chinese Yoga: Tai Ji & Energy Exercises,Open Pittsburgh Yoga,1,https://www.meetup.com/Open-Pittsburgh-Yoga/events/275887846,40.4396,-79.9762,1703266
PA,Pittsburgh,Learning,Zumba with Alonna,Friends of Wilkins School Community Center,1,https://www.meetup.com/Friends-of-Wilkins-School-Community-Center/events/275825038,40.4396,-79.9762,1703266
PA,Pittsburgh,Photography,Moon over Pittsburgh #2,The Pittsburgh Photo Safari Meetup Group,9,https://www.meetup.com/pittsburghphotomeetup/events/275715383,40.4396,-79.9762,1703266
PA,Pittsburgh,Food & Drink,Fun & Games @ Dave & Buster's 🎯,Pittsburgh 30s and 40s Ladies Social,26,https://www.meetup.com/Pittsburgh-30s-and-40s-Ladies-Social/events/275843994,40.4396,-79.9762,1703266
PA,Pittsburgh,Music,Open Mic Night!!!,Pickin' at Pastoli's,7,https://www.meetup.com/Pickin-at-Pastolis/events/275876030,40.4396,-79.9762,1703266
PA,Pittsburgh,Film,Viewing: Tokyo Story,Pittsburgh Film Club,2,https://www.meetup.com/pittsburgh-filmmaking-meetup-group/events/275130342,40.4396,-79.9762,1703266
PA,Pittsburgh,Dance,Full-body Strength & Toning Workout w/ Afro-Caribbean Flavor,Pittsburgh Dancing Meetup,1,https://www.meetup.com/Pittsburgh-Dancing-Meetup/events/275823558,40.4396,-79.9762,1703266
PA,Pittsburgh,Dance,Pittsburgh Audition o,Ballet West Academy Audition Tour,1,https://www.meetup.com/Ballet-West-Audition-Tour/events/275808091,40.4396,-79.9762,1703266
PA,Pittsburgh,Social,$5 Bargain Movie Mondays at South Side Works Theater!,Free and Almost Free in Pittsburgh,1,https://www.meetup.com/pittsburgh-free/events/275853601,40.4396,-79.9762,1703266
PA,Pittsburgh,Social,Concert Band Musicians,Pittsburgh Events!,1,https://www.meetup.com/Pittsburgh-Events-Social-Meetup/events/275853529,40.4396,-79.9762,1703266
PA,Pittsburgh,Social,Musicians Wanted!  Meet us at the Munhall Community Band Practice!,Pittsburgh Social Club!,2,https://www.meetup.com/Pittsburgh-Social-Club/events/275853680,40.4396,-79.9762,1703266
PA,Pittsburgh,Social,Free! Open Mic at Mr. Smalls! Good Time.,"Pgh Food, Beer, Wine & Fun",1,https://www.meetup.com/pgh-food-beer-wine-fun/events/275854527,40.4396,-79.9762,1703266
PA,Pittsburgh,Social,"Pittsburgh Banjo Club, a Pittsburgh Secret...",Amazing Pittsburgh!,1,https://www.meetup.com/AmazingPittsburgh/events/275899431,40.4396,-79.9762,1703266
PA,Pittsburgh,Social,"Bowl 3 games, shoes & Beer or Soda!",Pittsburgh Bowling Social Mixer,1,https://www.meetup.com/Pittsburgh-Bowling-Social-Mixer/events/275897891,40.4396,-79.9762,1703266
PA,Allentown,Outdoors & Adventure,Sunday Morning Gravel,Saucon Valley Bikes Meetup,3,https://www.meetup.com/Saucon-Valley-Bikes-Meetup/events/275814431,40.5961,-75.4756,683794
PA,Allentown,Outdoors & Adventure,Tuesday Evening Ride with Shane All Weather,Crown Bicycles,1,https://www.meetup.com/Crown-Bicycles/events/275873303,40.5961,-75.4756,683794
PA,Allentown,Health & Wellness,Sunday Evening Yoga to Nurture the Soul,Simplified Holistic Living,1,https://www.meetup.com/Simplified-Holistic-Living/events/275834918,40.5961,-75.4756,683794
PA,Allentown,Sports & Fitness,Frozen Fun @ Jordan Creek Parkway,Fitness Central Cycling Club,4,https://www.meetup.com/Fc-Cycling-Club/events/275864314,40.5961,-75.4756,683794
PA,Allentown,Photography,Sweetheart Photo Shoot,High End Imaging Meetup,13,https://www.meetup.com/highend-imaging-meetup/events/275855102,40.5961,-75.4756,683794
PA,Allentown,Food & Drink,Singles Night at Plaza Azteca Mexican Restaurant ,Lehigh Valley Foodie and Wine Lover Club,16,https://www.meetup.com/LVFoodieClub/events/275829793,40.5961,-75.4756,683794
PA,Allentown,Music,Lehigh Valley Chorus rehearsal,Lehigh Valley Chorus Sweet Adelines,1,https://www.meetup.com/Lehigh-Valley-Chorus-Sweet-Adelines/events/275855869,40.5961,-75.4756,683794
PA,Harrisburg,Sci-Fi & Games,Riichi Mahjong,Central PA Game Club,1,https://www.meetup.com/CentralPAGameClub/events/275853638,40.2752,-76.8843,442289
PA,Harrisburg,Beliefs,"Join us for a welcoming, progressive Christian worship service!",The Charging Station,1,https://www.meetup.com/The-Charging-Station-Weekly-Progressive-Christian-Service/events/275833691,40.2752,-76.8843,442289
PA,Harrisburg,Beliefs,"Talk, share our love and positive energy, and share a meditation/visualization",*Connected Awareness* Harrisburg,1,https://www.meetup.com/Connected-Awareness-Harrisburg/events/275848737,40.2752,-76.8843,442289
PA,Harrisburg,Career & Business,Central Pa Investors,Central PA Investors,25,https://www.meetup.com/Central-PA-Investors/events/267917038,40.2752,-76.8843,442289
PA,Harrisburg,Career & Business,Cowork in the morning,Central Pennsylvania Freelancers,1,https://www.meetup.com/Central-Pennsylvania-Freelancers/events/275864134,40.2752,-76.8843,442289
PA,Harrisburg,Career & Business,Scholastic Toastmasters Club,"Harrisburg, PA Area Toastmasters Clubs",3,https://www.meetup.com/Harrisburg-Area-Toastmasters-Clubs/events/275825919,40.2752,-76.8843,442289
PA,Lancaster,Sports & Fitness,Casual Ride - LP Lapp Valley Farm Ride - 18 miles flat - RSVP required,Lancaster Bicycle Club (LBC) Meetup,1,https://www.meetup.com/Lancaster-Bicycle-Club/events/275454605,40.0421,-76.3012,401524
PA,Lancaster,Photography,Using Lightroom Classic with the Cloud by Julieanne Kost,The Lancaster County Photography Meetup Group,58,https://www.meetup.com/lancasterphotographers/events/275221139,40.0421,-76.3012,401524
PA,Lancaster,Sci-Fi & Games,7 Wonders / Citadels / Sushi Go! 🍣 ,GAME | Lancaster (20's & 30's),8,https://www.meetup.com/GAMELancaster/events/275644865,40.0421,-76.3012,401524
PA,Lancaster,Sci-Fi & Games,Adventurer's League,Lancaster Dungeons & Dragons,1,https://www.meetup.com/Lancaster-Dungeons-Dragons/events/275828241,40.0421,-76.3012,401524
PA,Lancaster,Beliefs,Transmitting Your Energy in 2021 - Live Channeling Session,Seth Speaks Again,12,https://www.meetup.com/Seth-Speaks-Again-Beyond-Law-of-Attraction/events/275620237,40.0421,-76.3012,401524
PA,Scranton,Beliefs,Aura Photos,Psychic and Medium Development (Wilkes-Barre),1,https://www.meetup.com/Wilkes-Barre-Psychic-Development-Meetup/events/275614117,41.4044,-75.6649,384250
PA,Reading,Health & Wellness,Max Meditation Systems (TM),Max Meditation System (TM),1,https://www.meetup.com/Max-Meditation-System/events/275919838,40.34,-75.9267,267155
PA,Reading,Career & Business,Professional Referral Exchange - Berkshire Chapter,Professional Referral Exchange - Berkshire Chapter,2,https://www.meetup.com/Professional-Referral-Exchange-Berkshire-Chapter/events/275591688,40.34,-75.9267,267155
PA,York,Health & Wellness,Lil Warrior Yoga,Omsai Red Lion Yoga Studio Meetup,1,https://www.meetup.com/Red-Lion-omsai-com-Yogadance-Meetup/events/275852499,39.9651,-76.7315,233184
PA,York,Learning,Science & Sci-Fi - online Meetup,Science & Sci-Fi - online,8,https://www.meetup.com/sci-fi-and-sci/events/275348044,39.9651,-76.7315,233184
PA,York,Learning,Society and Freedom,Society and Freedom - online,5,https://www.meetup.com/society-and-freedom/events/275737037,39.9651,-76.7315,233184
PA,York,Photography,Using Lightroom Classic with the Cloud by Julianne Kost,York County Camera Club,20,https://www.meetup.com/York-County-Camera-Club/events/275237800,39.9651,-76.7315,233184
PA,York,Book Clubs,Big Jim's Seafood House - Come to the Garden ,York Christian Fiction Books Meetup Group,2,https://www.meetup.com/york-christian-fiction-books-meetup-group/events/273983997,39.9651,-76.7315,233184
PA,York,Career & Business,Real Estate Investors of York January Goal Setting Meeting & Social,Real Estate Investors of York,23,https://www.meetup.com/Real-Estate-Investors-of-York-REIA/events/275389147,39.9651,-76.7315,233184
PA,Erie,Social,Theology pub online,Erie Singles meetup group,1,https://www.meetup.com/Erie-Singles-meetup-group/events/275873833,42.1168,-80.0733,184484
PA,Pottstown,Outdoors & Adventure,French Creek Night Hike (Easy),Appalachian Mountain Club Delaware Valley Chapter,2,https://www.meetup.com/Appalachian-Mountain-Club-Delaware-Valley-Chapter/events/275745200,40.2507,-75.6444,108758
PA,Pottstown,Outdoors & Adventure,Ravines hike 7 mile,Adventure Junkie Hiking,4,https://www.meetup.com/West-Chester-Hiking-Meetup/events/275923812,40.2507,-75.6444,108758
PA,Pottstown,Sports & Fitness,RUNegades Sunday bRUNch,Phoenixville Running Group (RUNegades),1,https://www.meetup.com/RUNegades/events/275823592,40.2507,-75.6444,108758
PA,Pottstown,Writing,Just Write Meeting,Just Write in Spring City,1,https://www.meetup.com/Just-Write-in-Spring-City-PA/events/275865644,40.2507,-75.6444,108758
PA,Pottstown,Writing,Steel City and Affinity CoLab Presents Story/Poetry Slam,Phoenixville Writers Meetup,1,https://www.meetup.com/Phoenixville-Writers-Meetup/events/275830633,40.2507,-75.6444,108758
PA,Pottstown,Music,Getting Started with Ukulele – A Recipe for Success,"Funky Frets Ukulele Meetup - Boyertown, PA USA",1,https://www.meetup.com/funkyfrets/events/275821044,40.2507,-75.6444,108758
PA,Pottstown,Movements,The Montgomery County Libertarian Party Meetup,The Montgomery County Libertarian Party Meetup Group,2,https://www.meetup.com/montcolp/events/275734753,40.2507,-75.6444,108758
PA,Pottstown,Sci-Fi & Games,GAME Night #79! 🎲 🎲 ,GAME | 20's & 30's,18,https://www.meetup.com/GAMEUnplugged/events/275565068,40.2507,-75.6444,108758
PA,Pottstown,Beliefs,Get Real with Your Money with Dawn,Healing Spirit Cafe,1,https://www.meetup.com/Healing-Spirit-Cafe-Holistic-Gifts-Services-Classes/events/275753571,40.2507,-75.6444,108758
PA,Pottstown,Arts,Creativity Hour,Creative Light Circle (An Artist's Way Cluster),2,https://www.meetup.com/Creative-Light-Circle-in-Spring-City-PA/events/275842657,40.2507,-75.6444,108758
PA,Pottstown,Career & Business,INP - Douglassville Weekly Meeting,Innovative Networking Professionals (INP) - Douglassville,5,https://www.meetup.com/Innovative-Networking-Professionals-INP-Douglassville/events/275591703,40.2507,-75.6444,108758
PA,Pottstown,Career & Business,Tuesday Morning Meetings,Pottstown PRN,2,https://www.meetup.com/Pottstown-PRN/events/275591710,40.2507,-75.6444,108758
PA,Pottstown,Career & Business,INP - Pottstown Weekly Meeting,Innovative Networking Professionals (INP) - Pottstown,5,https://www.meetup.com/Innovative-Networking-Professionals-INP-Pottstown/events/275911019,40.2507,-75.6444,108758
PA,Pottstown,Career & Business,INP - Phoenixville Weekly Meeting,Innovative Networking Professionals (INP) - Phoenixville,5,https://www.meetup.com/Innovative-Networking-Professionals-INP-Phoenixville/events/275682708,40.2507,-75.6444,108758
PA,State College,Sports & Fitness,Tennis Mixer 1,State College Tennis Meetup,1,https://www.meetup.com/State-College-Tennis-Meetup/events/275894594,40.7909,-77.8568,87723
PA,Lebanon,Outdoors & Adventure,Almost Full Moon MAP & COMPASS TRAINING  +  HIKE @ Middle Creek WMA,Pennsylvania Adventures and Events,4,https://www.meetup.com/Pennsylvania-Adventures-and-Events/events/275157417,40.3412,-76.4227,78302
PA,Lebanon,Outdoors & Adventure,Middle Creek WMA,York Outdoor Adventurers,20,https://www.meetup.com/York-Outdoors-Group/events/275920455,40.3412,-76.4227,78302
PA,Lebanon,Career & Business,Lebanon Real Estate Meet Up- Topic TBD,Real Estate Hackers Investing Meetup,2,https://www.meetup.com/RealEstateHackers/events/275822880,40.3412,-76.4227,78302
PA,Bethlehem,Outdoors & Adventure,Sunday Morning Gravel,Saucon Valley Bikes Meetup,3,https://www.meetup.com/Saucon-Valley-Bikes-Meetup/events/275814431,40.6266,-75.3679,75815
PA,Bethlehem,Outdoors & Adventure,Tuesday Evening Ride with Shane All Weather,Crown Bicycles,1,https://www.meetup.com/Crown-Bicycles/events/275873303,40.6266,-75.3679,75815
PA,Bethlehem,Photography,Sweetheart Photo Shoot,High End Imaging Meetup,13,https://www.meetup.com/highend-imaging-meetup/events/275855102,40.6266,-75.3679,75815
PA,Bethlehem,Food & Drink,Singles Night at Plaza Azteca Mexican Restaurant ,Lehigh Valley Foodie and Wine Lover Club,16,https://www.meetup.com/LVFoodieClub/events/275829793,40.6266,-75.3679,75815
PA,Bethlehem,Music,Lehigh Valley Chorus rehearsal,Lehigh Valley Chorus Sweet Adelines,1,https://www.meetup.com/Lehigh-Valley-Chorus-Sweet-Adelines/events/275855869,40.6266,-75.3679,75815
PA,Bethlehem,Dance,Pre-Beginners Salsa ON1 ,Lehigh Valley Salsa Social,1,https://www.meetup.com/LehighValleySalsaSocial/events/275896332,40.6266,-75.3679,75815
PA,Bethlehem,Career & Business,Amazon and eBay Sellers Meetup,Eastern PA Ecommerce Meetup,1,https://www.meetup.com/Amazon-And-Ebay-Sellers-Group/events/275832613,40.6266,-75.3679,75815
PA,Hanover,Social,Come Say Hello,Finding Friends 45 and over around the Mason Dixon,8,https://www.meetup.com/Finding-Friends-45-and-over-around-the-Mason-Dixon/events/275165691,39.8117,-76.9835,68165
PA,Johnstown,Beliefs,Morning Grit,High Capacity Humans,1,https://www.meetup.com/High-Capacity-Humans/events/275905976,40.3258,-78.9193,63141
PA,Johnstown,Career & Business,Johnstown Toastmasters,District 13 Toastmasters,1,https://www.meetup.com/District-13-Toastmasters/events/275874537,40.3258,-78.9193,63141
PA,East Stroudsburg,Outdoors & Adventure,The Iconic Mount Tammany ,"Hiking, Biking, Camping & Music",25,https://www.meetup.com/Hiking-Biking-Camping-Music/events/275894445,41.0023,-75.1779,57577
PA,East Stroudsburg,Outdoors & Adventure,Totts Gap to Wolf Rocks on the Appalachian Trail,Trail Shrinks,18,https://www.meetup.com/trailshrinks/events/275794301,41.0023,-75.1779,57577
PA,East Stroudsburg,Outdoors & Adventure,Delaware Water Gap • Mt Tammany • Dunnfield Creek • Sunfish Pond : 11 miles,H3 OUTDOORS (H3O),5,https://www.meetup.com/H3-Outdoors/events/275851038,41.0023,-75.1779,57577
PA,East Stroudsburg,Beliefs,Soul Food Sundays!,Universal Spiritual Community,1,https://www.meetup.com/Universal-Spiritual-Community/events/275833668,41.0023,-75.1779,57577
PA,East Stroudsburg,Beliefs,Free skiing (with costume)!- Shawnee Mountain,Central Jersey Christian Singles Social Meetup,3,https://www.meetup.com/Central-Jersey-Christian-social-Meetup/events/275823943,41.0023,-75.1779,57577
PA,East Stroudsburg,Book Clubs,"""The Alchemist,"" by Paulo Coelho",The Pocono Book Club,5,https://www.meetup.com/The-Pocono-Book-Club/events/274434282,41.0023,-75.1779,57577
PA,East Stroudsburg,Career & Business,HOW TO PREPARE FOR A MARKET CORRECTION,Stroudsburg Real Estate Investors,9,https://www.meetup.com/Stroudsburg-REI-Meetup/events/274846398,41.0023,-75.1779,57577
PA,Williamsport,Beliefs,Inquiry into Awakening,"Night Sky Sangha ""Inquiry into Awakening""",1,https://www.meetup.com/Night-Sky-Sangha/events/275826034,41.2398,-77.0371,53861
PA,Levittown,Outdoors & Adventure,Winter Hike At Crystal Lake,DelawareRiverHikers,14,https://www.meetup.com/delawareriverhikers/events/275827416,40.1537,-74.853,51726
PA,Levittown,Tech,Fly-In at Ellisdale Fields,NJ Drone User Group,1,https://www.meetup.com/NJ-Dug/events/275376752,40.1537,-74.853,51726
PA,Levittown,Family,"Lunch and ""Antlers"" Movie",Bucks County Socials,8,https://www.meetup.com/meetup-group-qFFVRaTh/events/274302396,40.1537,-74.853,51726
PA,Levittown,Sports & Fitness,LMT Outdoor Pickelball - Intermediates ,Lower Makefield Township Pickleball Meetup,17,https://www.meetup.com/Morrisville-Playing-Pickleball-Meetup/events/275728257,40.1537,-74.853,51726
