,state,city,category,event_name,group_name,attendees,lat,lng,population,venue_event_link,event_state,event_city,event_street,Google_Map_Link
1135,NY,Mount Vernon,Language & Culture,Прогулка по парку Fort Tryon,The 4th Ave Brooklyn Russian Language Meetup Group,8,40.9136,-73.8291,67345,https://www.meetup.com/Russian-Brooklyn/events/275753024,NY,New York,805 Ft. Washington Ave Margaret Corbin Circle,https://www.google.com/maps/search/?api=1&query=805+Ft.+Washington+Ave%2C+New+York%2C+NY%2C+10040%2C+us
1137,NY,Mount Vernon,Music,Westchester Choral Artists,Westchester Choral Artists,1,40.9136,-73.8291,67345,https://www.meetup.com/meetup-group-cNnMqDAv/events/275920235,NY,Hastings-On-Hudson,8 Main St,https://www.google.com/maps/search/?api=1&query=Upstream+Gallery%2C+8+Main+St%2C+Hastings-On-Hudson%2C+NY%2C+10706%2C+us&query_place_id=ChIJuf4Dm_PswokRuYKvzTGBAus
1139,NY,Mount Vernon,Music,Unique Art,Artists Meetup,2,40.9136,-73.8291,67345,https://www.meetup.com/Artists-Meetup/events/275865117,NY,New York,158 E. 115th Street,https://www.google.com/maps/search/?api=1&query=40.797600%2C-73.941902
1140,NY,Mount Vernon,Movements,The Truth About Covid 19 Vaccines and Health Freedom,"Queens Libertarians (Founded October 6, 1994)",1,40.9136,-73.8291,67345,https://www.meetup.com/QueensLibertarians/events/275753509,NY,WHITESTONE,150-11 14th Avenue,https://www.google.com/maps/search/?api=1&query=40.789234%2C-73.813416
1142,NY,Mount Vernon,LGBTQ,Brunch @Blvd Bistro,KINGZ,5,40.9136,-73.8291,67345,https://www.meetup.com/KINGZ-A-Black-Gay-Collective/events/275806244,NY,New York ,2149 Frederick Douglass Blvd,https://www.google.com/maps/search/?api=1&query=2149+Frederick+Douglass+Blvd%2C+New+York+%2C+NY%2C+10026%2C+us
1143,NY,Mount Vernon,LGBTQ,VIRTUAL: One Voice: HIV/AIDS Peer Support Group,The LOFT,1,40.9136,-73.8291,67345,https://www.meetup.com/theloftlgbtq-center/events/275566888,NY,White Plains,252 Bryant Avenue,https://www.google.com/maps/search/?api=1&query=41.021423%2C-73.745840
1144,NY,Mount Vernon,Beliefs,Zelophead's Daughters:God changed the Law so they could be Landowners.,Kick-Ass Women of the Bible,1,40.9136,-73.8291,67345,https://www.meetup.com/Kick-Ass-Women-of-the-Bible/events/275864610,NY,New York,803 181st St @ Fort Washington Avenue,https://www.google.com/maps/search/?api=1&query=803+181st+St+%40+Fort+Washington+Avenue%2C+New+York%2C+NY%2C+us
1145,NY,Mount Vernon,Beliefs,FREE!! Online Yoga 💚,"Westchester Yoga, Health & Wellness Meetup",1,40.9136,-73.8291,67345,https://www.meetup.com/Larchmont-Yoga-and-Mindfulness-Meetup/events/275888659,NY,Larchmont,2444 Boston Post Road,https://www.google.com/maps/search/?api=1&query=40.921860%2C-73.764519
1146,NY,Mount Vernon,Beliefs,Monthly Reiki Share with Rev. Jyogan Hakata-Kohler,Namaste Bookshop & Healing Center Meetup Group NYC,1,40.9136,-73.8291,67345,https://www.meetup.com/NamasteBookshop/events/275834344,NY,New York,80 Fifth Avenue Suite 1104,https://www.google.com/maps/search/?api=1&query=80+Fifth+Avenue+Suite+1104%2C+New+York%2C+NY%2C+us
1147,NY,Mount Vernon,Beliefs,Platform: Video Games and Ethics,The Ethical Culture Society of Bergen County,4,40.9136,-73.8291,67345,https://www.meetup.com/EthicalFocus/events/275399427,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888090%2C-74.026240
1148,NY,Mount Vernon,Beliefs,Focusing with Rob Parker  @ 6:30pm (before Zen),White Plains Zen Meditation,1,40.9136,-73.8291,67345,https://www.meetup.com/White-Plains-Zen-Meditation/events/275874278,NY,White Plains,82 Prospect St,https://www.google.com/maps/search/?api=1&query=82+Prospect+St%2C+White+Plains%2C+NY%2C+10606%2C+us
1149,NY,Mount Vernon,Beliefs,Sunday Celebration and Inspiration with Rev. Dr. Penny Macek,Center for Spiritual Living Rockland County,4,40.9136,-73.8291,67345,https://www.meetup.com/Rockland-Center-for-Spiritual-Living/events/275826769,NY,Tappan,32 Old Tappan Rd,https://www.google.com/maps/search/?api=1&query=41.023743%2C-73.950470
1150,NY,Mount Vernon,Beliefs,Monthly Forest Bathing at Sands Point Preserve,Long Island Forest Therapy & Wellness Walks Guided by Nature,2,40.9136,-73.8291,67345,https://www.meetup.com/LongIslandForestTherapyWalks/events/275373702,NY,Sands Point,127 Middle Neck Rd,https://www.google.com/maps/search/?api=1&query=40.855950%2C-73.700530
1153,NY,Mount Vernon,Hobbies & Crafts,Creating Art,The New York City Crochet/Knitting Meetup Group,3,40.9136,-73.8291,67345,https://www.meetup.com/crochet-471/events/275865143,NY,New York,158 E 115th St,https://www.google.com/maps/search/?api=1&query=East+Harlem+Neighborhood+Health+Action+Center%2C+158+E+115th+St%2C+New+York%2C+NY%2C+10029%2C+us&query_place_id=ChIJcdWICQb2wokR5p1lcQLBd9I
1154,NY,Mount Vernon,Social,Winter Hike Series: Old Croton Aqueduct Trail ,PLACES NYC,62,40.9136,-73.8291,67345,https://www.meetup.com/placesnyc/events/275468145,NY,Yonkers,Old Croton Aqueduct Trail,https://www.google.com/maps/search/?api=1&query=Old+Croton+Aqueduct+Trail%2C+Old+Croton+Aqueduct+Trail%2C+Yonkers%2C+NY%2C+10705%2C+us&query_place_id=EitPbGQgQ3JvdG9uIEFxdWVkdWN0IFRyYWlsLCBZb25rZXJzLCBOWSwgVVNBIi4qLAoUChIJZxnfdfHywokR685LYUXbCNASFAoSCaGvQwkIwMKJEaLa2KSEc5a-
1155,NY,Mount Vernon,Social,Friday Parties @ DL Rooftop/ Slate/Vnyl,Singles NYC International,3,40.9136,-73.8291,67345,https://www.meetup.com/Singles-NYC-International/events/275473516,NY,New York,95 Delancey Street (On the corner of Delancey & Ludlow),https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY%2C+us
1156,NY,Mount Vernon,Social,NYC Active Singles  Westchester  healthy walk,New York City  Active  Singles meetup Meetup  Group,32,40.9136,-73.8291,67345,https://www.meetup.com/New-York-City-Couchsurfing-Meetup-Group/events/272601227,NY,White Plains,198 Central Avenue,https://www.google.com/maps/search/?api=1&query=198+Central+Avenue%2C+White+Plains%2C+NY%2C+10606%2C+us
1157,NY,Mount Vernon,Social,Donate a Painting ,Evenings and Weekends in New York City,2,40.9136,-73.8291,67345,https://www.meetup.com/E-W-N-Y-C/events/275872515,NY,New York,123 W 115th St,https://www.google.com/maps/search/?api=1&query=Faces+NY%2C+123+W+115th+St%2C+New+York%2C+NY%2C+10026%2C+us&query_place_id=ChIJ1Uqi-xD2wokRoS8jC_p0DR0
1158,NY,Mount Vernon,Social,Event Organizers Wanted!,NYC Networking & Social Events!,1,40.9136,-73.8291,67345,https://www.meetup.com/Networking-parties/events/275875425,NY,NYC,TBA,https://www.google.com/maps/search/?api=1&query=40.812218%2C-73.950676
1159,NY,Schenectady,Outdoors & Adventure,"Osceola Tug Hill Cross Country Skiing,Osceola, NY",Hiking Mates of the Capital Region,20,42.8025,-73.9276,65273,https://www.meetup.com/hikingmates/events/275718422,NY,Schenectady,93 W Campbell Rd,https://www.google.com/maps/search/?api=1&query=42.809135%2C-73.989970
1160,NY,Schenectady,Health & Wellness,Regular meetings Tuesday nights!  All are welcome!,Ballston Lake Self-Improvement Meetup Group,2,42.8025,-73.9276,65273,https://www.meetup.com/Ballston-Lake-Self-Improvement-Meetup-Group/events/275075342,NY,Ballston Lake,9 Burning Bush Blvd,https://www.google.com/maps/search/?api=1&query=9+Burning+Bush+Blvd%2C+9+Burning+Bush+Blvd%2C+Ballston+Lake%2C+NY%2C+12019%2C+us&query_place_id=ChIJdwV8ihYV3okREhkFLlL4LYY
1161,NY,Schenectady,Sports & Fitness,Walk in the Pine Bush Neighborhoods ,"Walk for Fun, Fitness and Friendship",8,42.8025,-73.9276,65273,https://www.meetup.com/WALK-FOR-FUN-FITNESS-AND-FRIENDSHIP/events/275803792,NY,Schenectady,3437 Carman Road,https://www.google.com/maps/search/?api=1&query=3437+Carman+Road%2C+Schenectady%2C+NY%2C+12303%2C+us
1162,NY,Schenectady,Sports & Fitness,Rotterdam (Mohonasen) Soccer | Sundays 2:00pm,Capital District Sports Pick-up Games,1,42.8025,-73.9276,65273,https://www.meetup.com/Capital-Region-Outdoor-Pick-up-Games/events/275830455,NY,Schenectady,2072 Curry Rd,https://www.google.com/maps/search/?api=1&query=Mohonasen+High+School%2C+2072+Curry+Rd%2C+Schenectady%2C+NY%2C+12303%2C+us&query_place_id=ChIJx5GtR55x3okRoEK9vwx_Ah0
1163,NY,Schenectady,Language & Culture,Spanish Table,Language Enthusiasts of the Capital Region,15,42.8025,-73.9276,65273,https://www.meetup.com/Language-Enthusiasts-of-the-Capital-Region/events/275012041,NY,Latham,3 Lear Jet Ln,https://www.google.com/maps/search/?api=1&query=42.753330%2C-73.781319
1164,NY,Schenectady,Music,Open Rehearsal: Come Sing with the Electric City Chorus,A Cappella Singers and Vocalists of Upstate NY,1,42.8025,-73.9276,65273,https://www.meetup.com/ACappellaSingersofUpstateNY/events/275874859,NY,Schenectady,811 N Brandywine Ave,https://www.google.com/maps/search/?api=1&query=42.807575%2C-73.916138
1165,NY,Schenectady,Sci-Fi & Games,Tuesday Knight Gaming!,Albany Game Knights,1,42.8025,-73.9276,65273,https://www.meetup.com/Albany-Game-Knight/events/275873666,NY,Albany,161 Washington Ave Ext,https://www.google.com/maps/search/?api=1&query=42.695354%2C-73.846321
1166,NY,Schenectady,Sci-Fi & Games,Smash Bros Ultimate in Clifton Park,Capital Region Game Enthusiasts,1,42.8025,-73.9276,65273,https://www.meetup.com/CapitalRegionGameEnthusiasts/events/275855989,NY,Clifton Park,1668 U.S. 9,https://www.google.com/maps/search/?api=1&query=42.858265%2C-73.764275
1167,NY,Schenectady,Beliefs,The Prophet Jeremiah,Capital District Bible Study,1,42.8025,-73.9276,65273,https://www.meetup.com/Captial-District-Bible-Study/events/275876228,NY,Albany,1510 Central Ave Suite 107,https://www.google.com/maps/search/?api=1&query=42.712749%2C-73.828018
1168,NY,Schenectady,Career & Business,"Colonie, NY: Capital TM, Online Meeting",Public Speaking/Leadership in NY by District 53 Toastmasters,1,42.8025,-73.9276,65273,https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275873587,NY,Colonie,2 Wall Street,https://www.google.com/maps/search/?api=1&query=42.742287%2C-73.841148
1169,NY,Glens Falls,Photography,Blue Trail Clay Meadow Waterfalls Photography Outing-Tentative Date-NOT a Hike,Adirondack Hiking Photography Group,7,43.3109,-73.6459,63499,https://www.meetup.com/Adriondack-Hiking-Photography-Group/events/275666608,NY,Bolton Landing,Lake Shore Dr,https://www.google.com/maps/search/?api=1&query=Clay+Meadow+Trailhead%2C+Lake+Shore+Dr%2C+Bolton+Landing%2C+NY%2C+12814%2C+us&query_place_id=ChIJjXaK7AHl34kRE22hiuYgvtY
1170,NY,Glens Falls,Career & Business,"Glens Falls, NY: North Country TM, Online Meeting",Public Speaking/Leadership in NY by District 53 Toastmasters,1,43.3109,-73.6459,63499,https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275919441,NY,Glens Falls,251 Glen Street,https://www.google.com/maps/search/?api=1&query=43.310692%2C-73.645630
1171,NY,Elmira,Beliefs,Elmira NY Bible Study,Elmira New York Bible Study,1,42.0938,-76.8097,62989,https://www.meetup.com/Elmira-New-York-Bible-Study/events/275919802,NY,Elmira,147 W Gray St,https://www.google.com/maps/search/?api=1&query=42.088955%2C-76.807312
1172,NY,Brentwood,Outdoors & Adventure,Walk the Greenbelt Trail at Lakeland County Park,30 Somethings Outdoor Social + Activities Group,2,40.7839,-73.2522,62942,https://www.meetup.com/30-somethings-outdoor-social-activities-group/events/275894354,NY,Islandia, Johnson Avenue,https://www.google.com/maps/search/?api=1&query=+Johnson+Avenue%2C+Islandia%2C+NY%2C+11749%2C+us
1173,NY,Brentwood,Outdoors & Adventure,Aerial Hammock Class (west babylon),"RISING TOGETHER! Hike , Explore , Expand & Share!",3,40.7839,-73.2522,62942,https://www.meetup.com/RISING-TOGETHER-EXPLORE-EXPAND-SHARE/events/275832347,NY,West Babylon,356A Sunrise Hwy,https://www.google.com/maps/search/?api=1&query=40.712234%2C-73.363820
1174,NY,Brentwood,Family,Pre/postnatal Yoga,Prenatal Yoga Long Island ~ The Yoga Womb,2,40.7839,-73.2522,62942,https://www.meetup.com/Prenatal-Yoga-Long-Island-The-Yoga-Womb/events/275875493,NY,Lindenhurst,131 S Smith St,https://www.google.com/maps/search/?api=1&query=40.686771%2C-73.369835
1177,NY,Brentwood,Sports & Fitness,OPEN LEVEL (1.5 hrs) PICK-UP VOLLEYBALL $15.00 MONDAY 7:30PM - 9:00PM,La Espiguita Volleyball,31,40.7839,-73.2522,62942,https://www.meetup.com/Indoor-Pick-Up-Volleyball-in-Brentwood-NY/events/275645354,NY,Brentwood,1795 Brentwood Rd ,https://www.google.com/maps/search/?api=1&query=1795+Brentwood+Rd+%2C+Brentwood%2C+NY%2C+11717%2C+us
1178,NY,Brentwood,Sports & Fitness,Adult Coed Soccer- PICK UP GAME,All Island Co-ed Soccer Club,23,40.7839,-73.2522,62942,https://www.meetup.com/All-Island-Co-ed-Soccer-Club/events/273717463,NY,Deer Park,10 Dunton Avenue,https://www.google.com/maps/search/?api=1&query=40.768852%2C-73.294500
1179,NY,Brentwood,Sports & Fitness,TUESDAY PICKUP COED SOCCER (FARMINGDALE) 1130 PM,Long Island Soccer,1,40.7839,-73.2522,62942,https://www.meetup.com/Long-Island-Soccer/events/275879781,NY,Farmingdale,875 Conklin St,https://www.google.com/maps/search/?api=1&query=40.737621%2C-73.429596
1180,NY,Brentwood,Language & Culture,Tuesday Meetings at Panera by Smithhaven Mall,Centereach French Club of Long Island,1,40.7839,-73.2522,62942,https://www.meetup.com/Centereach-French-Club-of-Long-Island/events/275875330,NY,Lake Grove,143 Alexander Avenue,https://www.google.com/maps/search/?api=1&query=143+Alexander+Avenue%2C+Lake+Grove%2C+NY%2C+11755%2C+us
1181,NY,Brentwood,Music,Come on down to sing!,Harbormen Chorus Setauket Singing Meetup,1,40.7839,-73.2522,62942,https://www.meetup.com/Harbormen-Mens-Chorus-Setauket-NY-Singing-Group/events/275855755,NY,Stony Brook,380 Nicholls Rd,https://www.google.com/maps/search/?api=1&query=40.852371%2C-73.129982
1183,NY,Brentwood,Movements,2/22/21 Cafe' Havana 6PM Monday,Suffolk County Republican Club,3,40.7839,-73.2522,62942,https://www.meetup.com/SuffolkRepublicans/events/275699001,NY,Smithtown,944 W Jericho Turnpike,https://www.google.com/maps/search/?api=1&query=944+W+Jericho+Turnpike%2C+944+W+Jericho+Turnpike%2C+Smithtown%2C+NY%2C+11787%2C+us&query_place_id=ChIJR8JOMpw66IkRpTcT56MI3SI
1184,NY,Brentwood,Film,Ghostbusters Afterlife,The Long Island Movie Club,6,40.7839,-73.2522,62942,https://www.meetup.com/limovie/events/267759435,NY,Stony Brook,2196 Nesconset Hwy,https://www.google.com/maps/search/?api=1&query=AMC+Loews+Stony+Brook+17%2C+2196+Nesconset+Hwy%2C+Stony+Brook%2C+NY%2C+11790%2C+us&query_place_id=ChIJ5TRn1Po46IkRm-rftnpxKrM
1185,NY,Brentwood,Sci-Fi & Games,Tuesday EDH Commander Night!,Magic TCG @ The Meta Gaming,1,40.7839,-73.2522,62942,https://www.meetup.com/meetup-group-xdubxozb/events/275872758,NY,St James,556 N Country Rd,https://www.google.com/maps/search/?api=1&query=40.887829%2C-73.154648
1186,NY,Brentwood,Beliefs,SOLD OUT - Monthly Forest Bathing at Bayard Cutting Arboretum,Long Island Forest Therapy & Wellness Walks Guided by Nature,3,40.7839,-73.2522,62942,https://www.meetup.com/LongIslandForestTherapyWalks/events/275569790,NY,Great River,440 Montauk Hwy,https://www.google.com/maps/search/?api=1&query=40.735462%2C-73.162990
1187,NY,Brentwood,Beliefs,Full Moon Sound Bath and Guided Meditation Circle (Bay Shore),"Breathe; Meditation, Psychic Development, Tarot, Reiki",1,40.7839,-73.2522,62942,https://www.meetup.com/Port-Jefferson-Meditation-Meetup/events/275426730,NY,Bay Shore,135 East Main Street,https://www.google.com/maps/search/?api=1&query=135+East+Main+Street%2C+Bay+Shore%2C+ny%2C+11706%2C+us
1188,NY,Brentwood,Beliefs,Mindfulness Meditation Sessions on Sundays 10am and 11:11 in Smithtown,WHITELIGHT 11,1,40.7839,-73.2522,62942,https://www.meetup.com/WHITELIGHT-11-11-Spirituality-Group-Holbrook/events/275824653,NY,Smithtown ,"811 West Jericho Turnpike, suite 203-E",https://www.google.com/maps/search/?api=1&query=40.848106%2C-73.233704
1189,NY,Brentwood,Beliefs,Experience Your Awakening at Psychic 101*Connect to Your Divine Connection,Age of New Beginnings Community,1,40.7839,-73.2522,62942,https://www.meetup.com/Age-of-New-Beginnings/events/275781584,NY,Lake Ronkonkoma,161 Rose Drive,https://www.google.com/maps/search/?api=1&query=161+Rose+Drive%2C+Lake+Ronkonkoma%2C+NY%2C+us
1192,NY,Brentwood,Social,LAW OF ATTRACTION GAME,Fun Loving Social People,1,40.7839,-73.2522,62942,https://www.meetup.com/Fun-Loving-Social-People/events/275875465,NY,Lake Ronkonkoma,161 Rose Drive,https://www.google.com/maps/search/?api=1&query=161+Rose+Drive%2C+Lake+Ronkonkoma%2C+NY%2C+us
1193,NY,Brentwood,Career & Business,Weekly Meeting,Executive Referral Exchange Chapter,1,40.7839,-73.2522,62942,https://www.meetup.com/Executive-Referral-Exchange-Chapter/events/275884247,NY,Huntington,1800 E Jericho Turnpike,https://www.google.com/maps/search/?api=1&query=Dix+Hills+Diner%2C+1800+E+Jericho+Turnpike%2C+Huntington%2C+NY%2C+11743%2C+us&query_place_id=ChIJxRDZFhIv6IkRVCXoEYe0x28
1195,NY,Middletown,Sci-Fi & Games,Monday Night D&D,Mid-Hudson Gamers & Geeks,1,41.4459,-74.4236,58592,https://www.meetup.com/Mid-Hudson-Gamers-Geeks/events/275852416,NY,Middletown,"1 Galleria Drive, Middletown, NY",https://www.google.com/maps/search/?api=1&query=1+Galleria+Drive%2C+Middletown%2C+NY%2C+Middletown%2C+NY%2C+10941%2C+us
1197,NY,White Plains,Outdoors & Adventure,"OCA, Dobbs Ferry To Yonkers ",Shorewalkers,23,41.022,-73.7549,58109,https://www.meetup.com/shorewalkers-members-only/events/275845502,NY,Dobbs Ferry,Dobbs Ferry Train Station,https://www.google.com/maps/search/?api=1&query=Dobbs+Ferry+Train+Station%2C+Dobbs+Ferry%2C+NY%2C+23320%2C+us
1198,NY,White Plains,Outdoors & Adventure,Buttermilk Sundays,Westchester Outdoor & More,17,41.022,-73.7549,58109,https://www.meetup.com/Westchester-Putnam-Outdoor-N-More/events/275806782,NY,Pleasantville,988 Bedford Rd,https://www.google.com/maps/search/?api=1&query=41.123234%2C-73.812485
1200,NY,White Plains,Health & Wellness,"TaijiFit-Easy, Follow Along Group Tai Chi Class",The Westchester Tai Chi Meetup Group,2,41.022,-73.7549,58109,https://www.meetup.com/taichi-118/events/275874395,NY,Bronxville,"101 Pondfield Road West, 2nd Floor",https://www.google.com/maps/search/?api=1&query=40.945080%2C-73.843002
1201,NY,White Plains,Sports & Fitness, 3 Mile Walk(6 FEET APART)-Rockefeller State Park,"Westchester Over 50 Hiking,Arts & Entertainment",4,41.022,-73.7549,58109,https://www.meetup.com/Westchester-Over-50-Hiking-Arts-Entertainment/events/275886987,NY,Pleasantville,125 Phelps Way (route 117),https://www.google.com/maps/search/?api=1&query=41.111885%2C-73.837013
1202,NY,White Plains,Sports & Fitness,Winchester Wednesdays,Pioneer Shooting Center / RT Smoke-n-Guns,2,41.022,-73.7549,58109,https://www.meetup.com/Pioneer-Shooting-Center-RT-Smoke-n-Guns/events/275895020,NY,Mount Vernon,2 South Sixth Avenue,https://www.google.com/maps/search/?api=1&query=2+South+Sixth+Avenue%2C+Mount+Vernon%2C+NY%2C+us
1203,NY,White Plains,Music,Westchester Choral Artists,Westchester Choral Artists,1,41.022,-73.7549,58109,https://www.meetup.com/meetup-group-cNnMqDAv/events/275920235,NY,Hastings-On-Hudson,8 Main St,https://www.google.com/maps/search/?api=1&query=Upstream+Gallery%2C+8+Main+St%2C+Hastings-On-Hudson%2C+NY%2C+10706%2C+us&query_place_id=ChIJuf4Dm_PswokRuYKvzTGBAus
1205,NY,White Plains,LGBTQ,VIRTUAL: One Voice: HIV/AIDS Peer Support Group,The LOFT,1,41.022,-73.7549,58109,https://www.meetup.com/theloftlgbtq-center/events/275566888,NY,White Plains,252 Bryant Avenue,https://www.google.com/maps/search/?api=1&query=41.021423%2C-73.745840
