Unnamed: 0,state,city,category,event_name,group_name,attendees,lat,lng,population,venue_event_link,event_state,event_city,event_street,Google_Map_Link,city_event_lat,city_event_lng
1073,NY,Yonkers,Health & Wellness,"TaijiFit-Easy, Follow Along Group Tai Chi Class",The Westchester Tai Chi Meetup Group,2,40.9466,-73.8674,200370,https://www.meetup.com/taichi-118/events/275874395,NY,Bronxville,"101 Pondfield Road West, 2nd Floor",https://www.google.com/maps/search/?api=1&query=40.945080%2C-73.843002,40.9381544,-73.8320784
1075,NY,Yonkers,Learning,Socrates Cafe,"Socrates Cafe of Teaneck, NJ",9,40.9466,-73.8674,200370,https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888088%2C-74.026237,40.8860164,-74.0072568
1076,NY,Yonkers,Language & Culture,Прогулка по парку Fort Tryon,The 4th Ave Brooklyn Russian Language Meetup Group,8,40.9466,-73.8674,200370,https://www.meetup.com/Russian-Brooklyn/events/275753024,NY,New York,805 Ft. Washington Ave Margaret Corbin Circle,https://www.google.com/maps/search/?api=1&query=805+Ft.+Washington+Ave%2C+New+York%2C+NY%2C+10040%2C+us,40.7127281,-74.0060152
1078,NY,Yonkers,Music,Westchester Choral Artists,Westchester Choral Artists,1,40.9466,-73.8674,200370,https://www.meetup.com/meetup-group-cNnMqDAv/events/275920235,NY,Hastings-On-Hudson,8 Main St,https://www.google.com/maps/search/?api=1&query=Upstream+Gallery%2C+8+Main+St%2C+Hastings-On-Hudson%2C+NY%2C+10706%2C+us&query_place_id=ChIJuf4Dm_PswokRuYKvzTGBAus,40.9946622,-73.8785922
1080,NY,Yonkers,LGBTQ,VIRTUAL: One Voice: HIV/AIDS Peer Support Group,The LOFT,1,40.9466,-73.8674,200370,https://www.meetup.com/theloftlgbtq-center/events/275566888,NY,White Plains,252 Bryant Avenue,https://www.google.com/maps/search/?api=1&query=41.021423%2C-73.745840,41.0339862,-73.7629097
1083,NY,Yonkers,Dance,Gozar Salsa Saturday Party,New Jersey Salsa Parties,1,40.9466,-73.8674,200370,https://www.meetup.com/New-Jersey-Salsa-Parties/events/275807218,NJ,Hackensack,41 NJ-4,https://www.google.com/maps/search/?api=1&query=Firewaters+Saloon+Hackensack%2C+41+NJ-4%2C+Hackensack%2C+NJ%2C+07601%2C+us&query_place_id=ChIJaYzI6nX6wokRd44xMXNGX5w,40.8871438,-74.0410865
1084,NY,Yonkers,Social,Winter Hike Series: Old Croton Aqueduct Trail ,PLACES NYC,62,40.9466,-73.8674,200370,https://www.meetup.com/placesnyc/events/275468145,NY,Yonkers,Old Croton Aqueduct Trail,https://www.google.com/maps/search/?api=1&query=Old+Croton+Aqueduct+Trail%2C+Old+Croton+Aqueduct+Trail%2C+Yonkers%2C+NY%2C+10705%2C+us&query_place_id=EitPbGQgQ3JvdG9uIEFxdWVkdWN0IFRyYWlsLCBZb25rZXJzLCBOWSwgVVNBIi4qLAoUChIJZxnfdfHywokR685LYUXbCNASFAoSCaGvQwkIwMKJEaLa2KSEc5a-,40.9312099,-73.8987469
1085,NY,Yonkers,Social,Friday Parties @ DL Rooftop/ Slate/Vnyl,Singles NYC International,3,40.9466,-73.8674,200370,https://www.meetup.com/Singles-NYC-International/events/275473516,NY,New York,95 Delancey Street (On the corner of Delancey & Ludlow),https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
1086,NY,Yonkers,Social,NYC Active Singles  Westchester  healthy walk,New York City  Active  Singles meetup Meetup  Group,32,40.9466,-73.8674,200370,https://www.meetup.com/New-York-City-Couchsurfing-Meetup-Group/events/272601227,NY,White Plains,198 Central Avenue,https://www.google.com/maps/search/?api=1&query=198+Central+Avenue%2C+White+Plains%2C+NY%2C+10606%2C+us,41.0339862,-73.7629097
1087,NY,Yonkers,Social,"Urban Exploration (Lower Manhattan, Brooklyn Bridge and Dumbo ",Gilligan's Adventures,26,40.9466,-73.8674,200370,https://www.meetup.com/GilligansAdventures/events/275885441,NJ,Paramus,300 Bergen Town Center,https://www.google.com/maps/search/?api=1&query=40.914055%2C-74.057270,40.9452911,-74.0735899
1088,NY,Yonkers,Social,Event Organizers Wanted!,NYC Networking & Social Events!,1,40.9466,-73.8674,200370,https://www.meetup.com/Networking-parties/events/275875425,NY,NYC,TBA,https://www.google.com/maps/search/?api=1&query=40.812218%2C-73.950676,40.7127281,-74.0060152
1089,NY,Yonkers,Career & Business,"Bronx River Vinecut this Sunday, 1/24 from 1-3pm Fisher Lane North White Plains",Vinecutters (Westchester County),6,40.9466,-73.8674,200370,https://www.meetup.com/westchester-vinecutters/events/275822921,NY,North White Plains,Fisher Lane,https://www.google.com/maps/search/?api=1&query=41.053730%2C-73.773224,41.0512716,-73.7724782
1090,NY,Yonkers,Career & Business,Westchester Toastmasters Meetings,Westchester Toastmasters,1,40.9466,-73.8674,200370,https://www.meetup.com/meetup-group-EntkSMxo/events/275875083,NY,White Plains,350 Main St,https://www.google.com/maps/search/?api=1&query=350+Main+St%2C+350+Main+St%2C+White+Plains%2C+NY%2C+10601%2C+us&query_place_id=ChIJ1x_AiC2UwokROGKZXoa7Hl4,41.0339862,-73.7629097
1091,NY,Yonkers,Career & Business,WE ARE MEETING VIRTUALLY! Mahopac Chapter - Master Networks  Thursday AM,NY Master Networks,2,40.9466,-73.8674,200370,https://www.meetup.com/Master-Networks-New-York-Western-CT-Region/events/275907918,NY,Westchester County,Room,https://www.google.com/maps/search/?api=1&query=41.062817%2C-73.843842,41.1763139,-73.7907554
1092,NY,Yonkers,Career & Business,Weekly Networking Breakfast ,Saddle Brook Small Business Meetup,1,40.9466,-73.8674,200370,https://www.meetup.com/Saddle-Brook-Small-Business-Meetup/events/275884662,NJ,Maywood,92 West Pleasant Avenue,https://www.google.com/maps/search/?api=1&query=92+West+Pleasant+Avenue%2C+Maywood%2C+NJ%2C+07607%2C+us,40.902599,-74.0618074
1094,NY,Binghamton,Beliefs,Zen Meditation,The Three Jewels Zen Buddhist Meetup,1,42.1014,-75.9093,148145,https://www.meetup.com/Binghamton-Zen-Buddhism-Meetup/events/275918736,NY,Binghamton,30 Main Street,https://www.google.com/maps/search/?api=1&query=30+Main+Street%2C+Binghamton%2C+NY%2C+13905%2C+us,42.096968,-75.914341
1095,NY,New Rochelle,Outdoors & Adventure,"OCA, Dobbs Ferry To Yonkers ",Shorewalkers,23,40.9305,-73.7836,78557,https://www.meetup.com/shorewalkers-members-only/events/275845502,NY,Dobbs Ferry,Dobbs Ferry Train Station,https://www.google.com/maps/search/?api=1&query=Dobbs+Ferry+Train+Station%2C+Dobbs+Ferry%2C+NY%2C+23320%2C+us,41.0110045,-73.8714145
1096,NY,New Rochelle,Tech,Hack Night,ApolloMeteorNYC,3,40.9305,-73.7836,78557,https://www.meetup.com/ApolloMeteorNYC/events/275918194,NY,New York,Google Hangouts,https://www.google.com/maps/search/?api=1&query=Google+Hangouts%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
1097,NY,New Rochelle,Sports & Fitness,Winchester Wednesdays,Pioneer Shooting Center / RT Smoke-n-Guns,2,40.9305,-73.7836,78557,https://www.meetup.com/Pioneer-Shooting-Center-RT-Smoke-n-Guns/events/275895020,NY,Mount Vernon,2 South Sixth Avenue,https://www.google.com/maps/search/?api=1&query=2+South+Sixth+Avenue%2C+Mount+Vernon%2C+NY%2C+us,40.9125815,-73.8370786
1098,NY,New Rochelle,Sports & Fitness,Beach Volleyball Downtown Monday,Volleyball NYC,1,40.9305,-73.7836,78557,https://www.meetup.com/meetup-group-HrEHXOPJ/events/275853436,NY,New York,Pier 25 Hudson River Greenway,https://www.google.com/maps/search/?api=1&query=Pier+25+Hudson+River+Greenway%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
1099,NY,New Rochelle,Sports & Fitness,Englewood boat basin Sunday run with Alex,Palisades Running Club,5,40.9305,-73.7836,78557,https://www.meetup.com/Palisades-Running-Club/events/275426532,NJ,Englewood Cliffs,"https://goo.gl/maps/sp6o3i2mPV8Mpq8K8 Englewood Boat Basin - parking lot near the ""Snack Shack""",https://www.google.com/maps/search/?api=1&query=40.876540%2C-73.946396,40.8853773,-73.9523597
1101,NY,New Rochelle,Sports & Fitness,For weekly games visit: https://www.meetup.com/NYC-Soccer-Pickup/,NYC SOCCER TOURNAMENTS AND LEAGUES,5,40.9305,-73.7836,78557,https://www.meetup.com/NewYorkSoccer/events/275824798,NY,New York,New York. ,https://www.google.com/maps/search/?api=1&query=New+York.+%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
1102,NY,New Rochelle,Movements,The Truth About Covid 19 Vaccines and Health Freedom,"Queens Libertarians (Founded October 6, 1994)",1,40.9305,-73.7836,78557,https://www.meetup.com/QueensLibertarians/events/275753509,NY,WHITESTONE,150-11 14th Avenue,https://www.google.com/maps/search/?api=1&query=40.789234%2C-73.813416,40.7945457,-73.8184674
1104,NY,New Rochelle,LGBTQ,VIRTUAL: One Voice: HIV/AIDS Peer Support Group,The LOFT,1,40.9305,-73.7836,78557,https://www.meetup.com/theloftlgbtq-center/events/275566888,NY,White Plains,252 Bryant Avenue,https://www.google.com/maps/search/?api=1&query=41.021423%2C-73.745840,41.0339862,-73.7629097
1105,NY,New Rochelle,Social,Winter Hike Series: Old Croton Aqueduct Trail ,PLACES NYC,62,40.9305,-73.7836,78557,https://www.meetup.com/placesnyc/events/275468145,NY,Yonkers,Old Croton Aqueduct Trail,https://www.google.com/maps/search/?api=1&query=Old+Croton+Aqueduct+Trail%2C+Old+Croton+Aqueduct+Trail%2C+Yonkers%2C+NY%2C+10705%2C+us&query_place_id=EitPbGQgQ3JvdG9uIEFxdWVkdWN0IFRyYWlsLCBZb25rZXJzLCBOWSwgVVNBIi4qLAoUChIJZxnfdfHywokR685LYUXbCNASFAoSCaGvQwkIwMKJEaLa2KSEc5a-,40.9312099,-73.8987469
1106,NY,New Rochelle,Social,NYC Active Singles  Westchester  healthy walk,New York City  Active  Singles meetup Meetup  Group,32,40.9305,-73.7836,78557,https://www.meetup.com/New-York-City-Couchsurfing-Meetup-Group/events/272601227,NY,White Plains,198 Central Avenue,https://www.google.com/maps/search/?api=1&query=198+Central+Avenue%2C+White+Plains%2C+NY%2C+10606%2C+us,41.0339862,-73.7629097
1107,NY,New Rochelle,Social,Friday Parties @ DL Rooftop/ Slate/Vnyl,Singles NYC International,3,40.9305,-73.7836,78557,https://www.meetup.com/Singles-NYC-International/events/275473516,NY,New York,95 Delancey Street (On the corner of Delancey & Ludlow),https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
1108,NY,New Rochelle,Career & Business,"Bronx River Vinecut this Sunday, 1/24 from 1-3pm Fisher Lane North White Plains",Vinecutters (Westchester County),6,40.9305,-73.7836,78557,https://www.meetup.com/westchester-vinecutters/events/275822921,NY,North White Plains,Fisher Lane,https://www.google.com/maps/search/?api=1&query=41.053730%2C-73.773224,41.0512716,-73.7724782
1109,NY,New Rochelle,Career & Business,Westchester Toastmasters Meetings,Westchester Toastmasters,1,40.9305,-73.7836,78557,https://www.meetup.com/meetup-group-EntkSMxo/events/275875083,NY,White Plains,350 Main St,https://www.google.com/maps/search/?api=1&query=350+Main+St%2C+350+Main+St%2C+White+Plains%2C+NY%2C+10601%2C+us&query_place_id=ChIJ1x_AiC2UwokROGKZXoa7Hl4,41.0339862,-73.7629097
1110,NY,New Rochelle,Career & Business,LA VOZ LATINA TOASTMASTERS CLUB,La Voz Latina Toastmasters Club,1,40.9305,-73.7836,78557,https://www.meetup.com/LA-VOZ-LATINA-TOASTMASTERS-CLUB/events/275897526,NY,Port Chester,19 Smith Street church is next to parking lot off westchester avenue,https://www.google.com/maps/search/?api=1&query=19+Smith+Street%2C+Port+Chester%2C+NY%2C+10573%2C+us,41.0017643,-73.6656834
1111,NY,New Rochelle,Career & Business,NEW TIME - We are meeting virtually  White Plains Thurs am Master Networks 7am,NY Master Networks,1,40.9305,-73.7836,78557,https://www.meetup.com/Master-Networks-New-York-Western-CT-Region/events/275906457,NY,White Plains,777 Westchester Ave Ground Floor,https://www.google.com/maps/search/?api=1&query=41.033985%2C-73.762909,41.0339862,-73.7629097
1113,NY,Saratoga Springs,Outdoors & Adventure,Ice Skating Ballston Lake,Capital District Kayakers and Paddlers,2,43.0674,-73.7775,68028,https://www.meetup.com/Capital-District-Kayakers/events/275804822,NY,Ballston,Outlet Rd,https://www.google.com/maps/search/?api=1&query=42.956944%2C-73.848206,43.017601,-73.8476809
1114,NY,Saratoga Springs,Music,Open Rehearsal:  Saratoga Soundtrack Chorus,A Cappella Singers and Vocalists of Upstate NY,1,43.0674,-73.7775,68028,https://www.meetup.com/ACappellaSingersofUpstateNY/events/275854160,NY,Saratoga Springs,50 Pine Rd,https://www.google.com/maps/search/?api=1&query=50+Pine+Rd%2C+Saratoga+Springs%2C+NY%2C+us,43.0821793,-73.7853915
1115,NY,Saratoga Springs,Career & Business,"Malta, NY: Thorobred TM, Online Meeting",Public Speaking/Leadership in NY by District 53 Toastmasters,1,43.0674,-73.7775,68028,https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275853563,NY,Malta,2911 State Highway 9,https://www.google.com/maps/search/?api=1&query=43.017357%2C-73.789696,42.9711708,-73.792926
1116,NY,Mount Vernon,Tech,Hack Night,ApolloMeteorNYC,3,40.9136,-73.8291,67345,https://www.meetup.com/ApolloMeteorNYC/events/275918194,NY,New York,Google Hangouts,https://www.google.com/maps/search/?api=1&query=Google+Hangouts%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
1117,NY,Mount Vernon,Tech,Monday happy hour,NYC Mesh,8,40.9136,-73.8291,67345,https://www.meetup.com/nycmesh/events/275737013,NY,Online,Online,https://www.google.com/maps/search/?api=1&query=40.804291%2C-73.936401,40.6988321,-73.9946772
1118,NY,Mount Vernon,Health & Wellness,"TaijiFit-Easy, Follow Along Group Tai Chi Class",The Westchester Tai Chi Meetup Group,2,40.9136,-73.8291,67345,https://www.meetup.com/taichi-118/events/275874395,NY,Bronxville,"101 Pondfield Road West, 2nd Floor",https://www.google.com/maps/search/?api=1&query=40.945080%2C-73.843002,40.9381544,-73.8320784
1121,NY,Mount Vernon,Health & Wellness,"thelovemaze.com Singles Walk In Neighborhood Parks, COVID Stress-Relief",The LoveMaze Date Nights,1,40.9136,-73.8291,67345,https://www.meetup.com/LoveMaze/events/275894183,NY,New York,Morningside Dr,https://www.google.com/maps/search/?api=1&query=40.806072%2C-73.958540,40.7127281,-74.0060152
1122,NY,Mount Vernon,Sports & Fitness,Englewood boat basin Sunday run with Alex,Palisades Running Club,5,40.9136,-73.8291,67345,https://www.meetup.com/Palisades-Running-Club/events/275426532,NJ,Englewood Cliffs,"https://goo.gl/maps/sp6o3i2mPV8Mpq8K8 Englewood Boat Basin - parking lot near the ""Snack Shack""",https://www.google.com/maps/search/?api=1&query=40.876540%2C-73.946396,40.8853773,-73.9523597
1123,NY,Mount Vernon,Sports & Fitness,Winchester Wednesdays,Pioneer Shooting Center / RT Smoke-n-Guns,2,40.9136,-73.8291,67345,https://www.meetup.com/Pioneer-Shooting-Center-RT-Smoke-n-Guns/events/275895020,NY,Mount Vernon,2 South Sixth Avenue,https://www.google.com/maps/search/?api=1&query=2+South+Sixth+Avenue%2C+Mount+Vernon%2C+NY%2C+us,40.9125815,-73.8370786
1124,NY,Mount Vernon,Sports & Fitness,Beach Volleyball Downtown Monday,Volleyball NYC,1,40.9136,-73.8291,67345,https://www.meetup.com/meetup-group-HrEHXOPJ/events/275853436,NY,New York,Pier 25 Hudson River Greenway,https://www.google.com/maps/search/?api=1&query=Pier+25+Hudson+River+Greenway%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
1128,NY,Mount Vernon,Sports & Fitness,HHRG Lighthouse Run,Hamilton Heights Running Group (HHRG),1,40.9136,-73.8291,67345,https://www.meetup.com/Hamilton-Heights-Running-Group/events/275862739,NY,New York,Northwest Corner,https://www.google.com/maps/search/?api=1&query=40.828545%2C-73.945389,40.7127281,-74.0060152
1129,NY,Mount Vernon,Sports & Fitness,"Indoor Badminton in NYBC, Flushing, Queens",Brooklyn Outdoor Badminton,6,40.9136,-73.8291,67345,https://www.meetup.com/Brooklyn-Outdoor-Badminton/events/275547294,NY,New York,"132-68 34th Avenue, New York, NY 11354",https://www.google.com/maps/search/?api=1&query=132-68+34th+Avenue%2C+New+York%2C+NY+11354%2C+New+York%2C+NY%2C+11354%2C+us,40.7127281,-74.0060152
1130,NY,Mount Vernon,Sports & Fitness,For weekly games visit: https://www.meetup.com/NYC-Soccer-Pickup/,NYC SOCCER TOURNAMENTS AND LEAGUES,5,40.9136,-73.8291,67345,https://www.meetup.com/NewYorkSoccer/events/275824798,NY,New York,New York. ,https://www.google.com/maps/search/?api=1&query=New+York.+%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
1131,NY,Mount Vernon,Learning,Socrates Cafe,"Socrates Cafe of Teaneck, NJ",9,40.9136,-73.8291,67345,https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888088%2C-74.026237,40.8860164,-74.0072568
1132,NY,Mount Vernon,Food & Drink,"thelovemaze.com Singles Walk In Neighborhood Parks, COVID Stress-Relief",Romantic Food+Cooking+Drink+Art,1,40.9136,-73.8291,67345,https://www.meetup.com/Romantic-Cooking-Club/events/275895104,NY,New York,Morningside Dr,https://www.google.com/maps/search/?api=1&query=40.806072%2C-73.958540,40.7127281,-74.0060152
1133,NY,Mount Vernon,Writing,Bronx Toastmasters meeting in Riverdale! www.bronxtoastmastersclub.org,Bronx Toastmasters Club of Riverdale Meetup,3,40.9136,-73.8291,67345,https://www.meetup.com/Bronx-Toastmasters-Club-of-Riverdale-Meetup/events/274795587,NY,"Riverdale, Bronx",5521 Mosholu Avenue ,https://www.google.com/maps/search/?api=1&query=40.903484%2C-73.903860,40.90056,-73.90639
1135,NY,Mount Vernon,Language & Culture,Прогулка по парку Fort Tryon,The 4th Ave Brooklyn Russian Language Meetup Group,8,40.9136,-73.8291,67345,https://www.meetup.com/Russian-Brooklyn/events/275753024,NY,New York,805 Ft. Washington Ave Margaret Corbin Circle,https://www.google.com/maps/search/?api=1&query=805+Ft.+Washington+Ave%2C+New+York%2C+NY%2C+10040%2C+us,40.7127281,-74.0060152
1137,NY,Mount Vernon,Music,Westchester Choral Artists,Westchester Choral Artists,1,40.9136,-73.8291,67345,https://www.meetup.com/meetup-group-cNnMqDAv/events/275920235,NY,Hastings-On-Hudson,8 Main St,https://www.google.com/maps/search/?api=1&query=Upstream+Gallery%2C+8+Main+St%2C+Hastings-On-Hudson%2C+NY%2C+10706%2C+us&query_place_id=ChIJuf4Dm_PswokRuYKvzTGBAus,40.9946622,-73.8785922
1139,NY,Mount Vernon,Music,Unique Art,Artists Meetup,2,40.9136,-73.8291,67345,https://www.meetup.com/Artists-Meetup/events/275865117,NY,New York,158 E. 115th Street,https://www.google.com/maps/search/?api=1&query=40.797600%2C-73.941902,40.7127281,-74.0060152
1140,NY,Mount Vernon,Movements,The Truth About Covid 19 Vaccines and Health Freedom,"Queens Libertarians (Founded October 6, 1994)",1,40.9136,-73.8291,67345,https://www.meetup.com/QueensLibertarians/events/275753509,NY,WHITESTONE,150-11 14th Avenue,https://www.google.com/maps/search/?api=1&query=40.789234%2C-73.813416,40.7945457,-73.8184674
1142,NY,Mount Vernon,LGBTQ,Brunch @Blvd Bistro,KINGZ,5,40.9136,-73.8291,67345,https://www.meetup.com/KINGZ-A-Black-Gay-Collective/events/275806244,NY,New York ,2149 Frederick Douglass Blvd,https://www.google.com/maps/search/?api=1&query=2149+Frederick+Douglass+Blvd%2C+New+York+%2C+NY%2C+10026%2C+us,40.7127281,-74.0060152
1143,NY,Mount Vernon,LGBTQ,VIRTUAL: One Voice: HIV/AIDS Peer Support Group,The LOFT,1,40.9136,-73.8291,67345,https://www.meetup.com/theloftlgbtq-center/events/275566888,NY,White Plains,252 Bryant Avenue,https://www.google.com/maps/search/?api=1&query=41.021423%2C-73.745840,41.0339862,-73.7629097
1144,NY,Mount Vernon,Beliefs,Zelophead's Daughters:God changed the Law so they could be Landowners.,Kick-Ass Women of the Bible,1,40.9136,-73.8291,67345,https://www.meetup.com/Kick-Ass-Women-of-the-Bible/events/275864610,NY,New York,803 181st St @ Fort Washington Avenue,https://www.google.com/maps/search/?api=1&query=803+181st+St+%40+Fort+Washington+Avenue%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
